Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,Students,Grade_for_Sorting
43167,Katherine,Hays,Hickory Academy,HA,11,Female,African American,Non-Hispanic,,,,,,,,1,11
40089,Matthew,Higgins,Hickory Academy,HA,11,Male,White,Hispanic,,,,,,,,1,11
41427,John,Jackson,Hickory Academy,HA,11,Male,African American,Hispanic,,,,,,,,1,11
41232,Steven,Johnson,Hickory Academy,HA,11,Male,Asian,Non-Hispanic,,,,,,,,1,11
42601,Danielle,Kim,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
40590,Peter,Lewis,Hickory Academy,HA,11,Male,American Indian,Hispanic,,,,,,,,1,11
41032,Tanner,Logan,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
43421,Destiny,Lucas,Hickory Academy,HA,11,Female,African American,Hispanic,,,,,,,,1,11
41904,Roy,Martin,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
40946,Trevor,Martinez,Hickory Academy,HA,11,Male,Asian,Non-Hispanic,,,,,,,,1,11
40512,Matthew,Mcpherson,Hickory Academy,HA,11,Male,Asian,Hispanic,,,,,,,,1,11
43633,Lauren,Moore,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
41725,Casey,Morales,Hickory Academy,HA,11,Male,African American,Hispanic,,,,,,,,1,11
43561,Bianca,Morse,Hickory Academy,HA,11,Female,White,Hispanic,,,,,,,,1,11
40900,Dennis,Parker,Hickory Academy,HA,11,Male,Asian,Non-Hispanic,,,,,,,,1,11
40369,Maurice,Paul,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
40035,Mark,Phillips,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
40689,Alexander,Pierce,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
43372,Jeanne,Richard,Hickory Academy,HA,11,Female,American Indian,Non-Hispanic,,,,,,,,1,11
43553,Danielle,Richardson,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
42033,Mercedes,Rojas,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
42227,Taylor,Ross,Hickory Academy,HA,11,Female,African American,Hispanic,,,,,,,,1,11
40771,Richard,Sanchez,Hickory Academy,HA,11,Male,Asian,Non-Hispanic,,,,,,,,1,11
40725,Matthew,Sanders,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
41734,William,Schroeder,Hickory Academy,HA,11,Male,White,Hispanic,,,,,,,,1,11
41322,Larry,Stanley,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
41128,Steven,Stark,Hickory Academy,HA,11,Male,African American,Non-Hispanic,,,,,,,,1,11
41600,Brad,Summers,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
41717,Brad,Thomas,Hickory Academy,HA,11,Male,African American,Hispanic,,,,,,,,1,11
43164,Kimberly,Thomas,Hickory Academy,HA,11,Female,African American,Non-Hispanic,,,,,,,,1,11
40222,Justin,Torres,Hickory Academy,HA,11,Male,African American,Non-Hispanic,,,,,,,,1,11
42580,Nicole,Valentine,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
40917,Andrew,Vargas,Hickory Academy,HA,11,Male,White,Non-Hispanic,,,,,,,,1,11
42437,Lisa,Walls,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
40836,David,Wang,Hickory Academy,HA,11,Male,African American,Non-Hispanic,,,,,,,,1,11
40430,Jason,Watkins,Hickory Academy,HA,11,Male,White,Hispanic,,,,,,,,1,11
43907,Sharon,Watson,Hickory Academy,HA,11,Female,White,Hispanic,,,,,,,,1,11
42142,Amanda,Wise,Hickory Academy,HA,11,Female,White,Non-Hispanic,,,,,,,,1,11
40213,Frank,Acosta,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
42884,Rebecca,Austin,Hickory Academy,HA,12,Female,African American,Hispanic,,,,,,,,1,12
42059,Veronica,Bailey,Hickory Academy,HA,12,Female,Asian,Hispanic,,,,,,,,1,12
41287,Scott,Barnes,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
42753,Christine,Benjamin,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
42929,Mercedes,Brown,Hickory Academy,HA,12,Female,White,Hispanic,,,,,,,,1,12
41852,Christopher,Burns,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
41097,Joseph,Chan,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
40099,Juan,Duncan,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
41439,Edward,Dunn,Hickory Academy,HA,12,Male,Asian,Non-Hispanic,,,,,,,,1,12
42640,Nicole,Ellis,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
41595,John,Fisher,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
43211,Sharon,Fisher,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
41465,Shawn,Foster,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
42525,Kelly,Fowler,Hickory Academy,HA,12,Female,Asian,Hispanic,,,,,,,,1,12
43811,Martha,Fox,Hickory Academy,HA,12,Female,African American,Hispanic,,,,,,,,1,12
42119,Nicole,French,Hickory Academy,HA,12,Female,African American,Non-Hispanic,,,,,,,,1,12
43785,Jennifer,Garcia,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
41297,David,Gonzalez,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
40017,Joe,Gonzalez,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
43878,Samantha,Graves,Hickory Academy,HA,12,Female,African American,Non-Hispanic,,,,,,,,1,12
41340,Gregory,Gray,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
43764,Kathy,Gregory,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
41379,Zachary,Harris,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
41468,Tristan,Harrison,Hickory Academy,HA,12,Male,American Indian,Hispanic,,,,,,,,1,12
41256,James,Hernandez,Hickory Academy,HA,12,Male,African American,Hispanic,,,,,,,,1,12
43388,Lauren,Holland,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
41035,Brian,Jackson,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
42302,Mary,Jackson,Hickory Academy,HA,12,Female,American Indian,Hispanic,,,,,,,,1,12
43301,Kelly,Jacobs,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
41034,Jeffrey,Jimenez,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
41679,Luis,Kaufman,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
40934,Henry,Knight,Hickory Academy,HA,12,Male,Asian,Non-Hispanic,,,,,,,,1,12
42755,Leslie,Lawson,Hickory Academy,HA,12,Female,White,Hispanic,,,,,,,,1,12
42200,Isabel,Long,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
40398,Justin,Lopez,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
43899,Denise,Matthews,Hickory Academy,HA,12,Female,African American,Hispanic,,,,,,,,1,12
42945,Lisa,Miller,Hickory Academy,HA,12,Female,Asian,Hispanic,,,,,,,,1,12
42490,Rachel,Miller,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
42371,Vicki,Moon,Hickory Academy,HA,12,Female,White,Hispanic,,,,,,,,1,12
41398,Michael,Moore,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
40393,Norman,Morgan,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
42512,Diane,Morrison,Hickory Academy,HA,12,Female,Asian,Hispanic,,,,,,,,1,12
40123,Mark,Mullen,Hickory Academy,HA,12,Male,Asian,Non-Hispanic,,,,,,,,1,12
42552,Danielle,Murphy,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
42309,Claire,Nelson,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
40658,James,Newton,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
40375,Michael,Owens,Hickory Academy,HA,12,Male,Asian,Non-Hispanic,,,,,,,,1,12
40622,Mark,Parker,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
40170,Kevin,Pierce,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
43758,Gabrielle,Ponce,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
42470,Yolanda,Ramirez,Hickory Academy,HA,12,Female,White,Hispanic,,,,,,,,1,12
40931,Joshua,Reed,Hickory Academy,HA,12,Male,White,Non-Hispanic,,,,,,,,1,12
42427,Marcia,Reed,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
42587,Sierra,Reynolds,Hickory Academy,HA,12,Female,African American,Non-Hispanic,,,,,,,,1,12
43091,Deborah,Rodriguez,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
41499,Eric,Rogers,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
43684,Beth,Schmidt,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
40400,Malik,Schneider,Hickory Academy,HA,12,Male,Asian,Non-Hispanic,,,,,,,,1,12
42110,Amanda,Schroeder,Hickory Academy,HA,12,Female,Asian,Hispanic,,,,,,,,1,12
41431,Steven,Turner,Hickory Academy,HA,12,Male,White,Hispanic,,,,,,,,1,12
43825,Cheryl,Wade,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
40244,Brian,Waller,Hickory Academy,HA,12,Male,Asian,Non-Hispanic,,,,,,,,1,12
43632,Robin,Ward,Hickory Academy,HA,12,Female,White,Non-Hispanic,,,,,,,,1,12
42244,Heidi,Williams,Hickory Academy,HA,12,Female,African American,Hispanic,,,,,,,,1,12
42000,Jaime,Williams,Hickory Academy,HA,12,Male,African American,Non-Hispanic,,,,,,,,1,12
42946,Marissa,Williams,Hickory Academy,HA,12,Female,White,Hispanic,,,,,,,,1,12
42205,Sharon,Wolfe,Hickory Academy,HA,12,Female,Asian,Non-Hispanic,,,,,,,,1,12
42672,Ana,Wright,Hickory Academy,HA,12,Female,African American,Non-Hispanic,,,,,,,,1,12
41167,Joseph,Young,Hickory Academy,HA,12,Male,American Indian,Non-Hispanic,,,,,,,,1,12
41409,James,Allen,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
40731,Joshua,Arias,Hickory Academy,HA,2,Male,African American,Hispanic,,,,,,,,1,2
40957,Charles,Avila,Hickory Academy,HA,2,Male,American Indian,Hispanic,,,,,,,,1,2
40276,Matthew,Bailey,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
41735,Peter,Baker,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
42853,Tara,Baker,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40858,Richard,Bennett,Hickory Academy,HA,2,Male,Asian,Hispanic,,,,,,,,1,2
42153,Tabitha,Bennett,Hickory Academy,HA,2,Female,African American,Hispanic,,,,,,,,1,2
43184,Stephanie,Bernard,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
43405,Elizabeth,Bishop,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40309,Christopher,Blackburn,Hickory Academy,HA,2,Male,Asian,Hispanic,,,,,,,,1,2
42229,Sabrina,Bowers,Hickory Academy,HA,2,Female,Asian,Hispanic,,,,,,,,1,2
43255,Theresa,Brady,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
42627,Amanda,Campbell,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
41542,Daniel,Carter,Hickory Academy,HA,2,Male,Asian,Non-Hispanic,,,,,,,,1,2
43762,Robin,Carter,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
41879,Michael,Chavez,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
42122,Anna,Clark,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
42598,Amanda,Clarke,Hickory Academy,HA,2,Female,Asian,Non-Hispanic,,,,,,,,1,2
43610,Colleen,Cole,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40666,Jacob,Cole,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
41597,Richard,Conrad,Hickory Academy,HA,2,Male,American Indian,Hispanic,,,,,,,,1,2
41551,Joseph,Contreras,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
43221,Joyce,Cook,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
43168,Melissa,Copeland,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40233,David,Cortez,Hickory Academy,HA,2,Male,White,Hispanic,,,,,,,,1,2
41147,David,Crane,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
43946,Deborah,Curtis,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
40561,Jose,Curtis,Hickory Academy,HA,2,Male,Asian,Non-Hispanic,,,,,,,,1,2
42327,Melissa,Curtis,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
42943,Natalie,Curtis,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
41574,Jeremy,Daniel,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
41070,Justin,Davis,Hickory Academy,HA,2,Male,American Indian,Hispanic,,,,,,,,1,2
42984,Rose,Ellis,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
43074,Kathleen,Fisher,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
42693,Stephanie,Fitzgerald,Hickory Academy,HA,2,Female,African American,Hispanic,,,,,,,,1,2
43572,Felicia,Flores,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
41264,David,Friedman,Hickory Academy,HA,2,Male,Asian,Non-Hispanic,,,,,,,,1,2
42233,Terri,George,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
43263,Maria,Gray,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
41176,Stephen,Gregory,Hickory Academy,HA,2,Male,American Indian,Non-Hispanic,,,,,,,,1,2
40587,Timothy,Grimes,Hickory Academy,HA,2,Male,African American,Hispanic,,,,,,,,1,2
41361,Tommy,Gutierrez,Hickory Academy,HA,2,Male,Asian,Non-Hispanic,,,,,,,,1,2
42352,Ashley,Harrison,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
42047,Brittany,Harrison,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
42602,Melinda,Hensley,Hickory Academy,HA,2,Female,Asian,Non-Hispanic,,,,,,,,1,2
41309,Aaron,Herrera,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
43675,Kelly,Hicks,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
43002,Tracey,Irwin,Hickory Academy,HA,2,Female,Asian,Non-Hispanic,,,,,,,,1,2
42277,Emma,Jackson,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
41384,Chad,Jimenez,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
41204,Patrick,Johnson,Hickory Academy,HA,2,Male,Asian,Non-Hispanic,,,,,,,,1,2
43272,Colleen,Jones,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
43308,Mikayla,Jones,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
41401,Christopher,Lam,Hickory Academy,HA,2,Male,White,Hispanic,,,,,,,,1,2
42568,Eileen,Lawrence,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40637,Ryan,Macdonald,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
40338,Michael,Marsh,Hickory Academy,HA,2,Male,White,Hispanic,,,,,,,,1,2
42798,Miranda,Maxwell,Hickory Academy,HA,2,Female,American Indian,Non-Hispanic,,,,,,,,1,2
41300,Reginald,Mcclure,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
42188,Jenna,Meyers,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40362,David,Molina,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
42226,Alison,Morgan,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
41395,David,Morgan,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
40724,Richard,Mullen,Hickory Academy,HA,2,Male,Asian,Hispanic,,,,,,,,1,2
40453,Jack,Olson,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
40385,Keith,Olson,Hickory Academy,HA,2,Male,White,Hispanic,,,,,,,,1,2
43813,Kelsey,Perry,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
40875,David,Powell,Hickory Academy,HA,2,Male,African American,Hispanic,,,,,,,,1,2
41663,Brandon,Ramirez,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
41743,Brandon,Reese,Hickory Academy,HA,2,Male,American Indian,Non-Hispanic,,,,,,,,1,2
41594,Jonathan,Rivera,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
40261,Nathaniel,Roberts,Hickory Academy,HA,2,Male,African American,Hispanic,,,,,,,,1,2
41332,Jonathan,Rodriguez,Hickory Academy,HA,2,Male,White,Hispanic,,,,,,,,1,2
43998,Sierra,Rodriguez,Hickory Academy,HA,2,Female,Asian,Non-Hispanic,,,,,,,,1,2
43734,Julie,Ruiz,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
42870,Autumn,Schaefer,Hickory Academy,HA,2,Female,Asian,Non-Hispanic,,,,,,,,1,2
41056,Sean,Schroeder,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
41686,Sean,Stephens,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
42723,Amy,Stewart,Hickory Academy,HA,2,Female,American Indian,Non-Hispanic,,,,,,,,1,2
41933,Edward,Stewart,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
41009,David,Thompson,Hickory Academy,HA,2,Male,Asian,Non-Hispanic,,,,,,,,1,2
41909,David,Tyler,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
41223,John,Vega,Hickory Academy,HA,2,Male,African American,Hispanic,,,,,,,,1,2
42745,Katrina,Vega,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
43473,Sheena,Walters,Hickory Academy,HA,2,Female,African American,Non-Hispanic,,,,,,,,1,2
40604,Jerome,Ward,Hickory Academy,HA,2,Male,White,Hispanic,,,,,,,,1,2
43407,Lisa,Watson,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
40966,Jose,Williams,Hickory Academy,HA,2,Male,African American,Non-Hispanic,,,,,,,,1,2
40507,Jerry,Wilson,Hickory Academy,HA,2,Male,White,Non-Hispanic,,,,,,,,1,2
43776,Jessica,Wood,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
43724,Gabriella,Wright,Hickory Academy,HA,2,Female,White,Non-Hispanic,,,,,,,,1,2
43020,Monica,Young,Hickory Academy,HA,2,Female,White,Hispanic,,,,,,,,1,2
41424,Timothy,Arellano,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
43161,Ashley,Arnold,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
43282,Donna,Bailey,Hickory Academy,HA,3,Female,African American,Hispanic,,,,,,,,1,3
42592,Tina,Baker,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
42950,Christine,Brown,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
43365,April,Butler,Hickory Academy,HA,3,Female,African American,Hispanic,,,,,,,,1,3
42613,Denise,Carrillo,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
40791,Christopher,Chavez,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
41485,Justin,Cunningham,Hickory Academy,HA,3,Male,Asian,Non-Hispanic,,,,,,,,1,3
40155,Leonard,Davis,Hickory Academy,HA,3,Male,African American,Hispanic,,,,,,,,1,3
43617,Adrienne,Dunn,Hickory Academy,HA,3,Female,African American,Non-Hispanic,,,,,,,,1,3
43062,Rachael,Fischer,Hickory Academy,HA,3,Female,African American,Non-Hispanic,,,,,,,,1,3
42855,Lisa,Gilbert,Hickory Academy,HA,3,Female,White,Hispanic,,,,,,,,1,3
42548,Nicole,Gonzales,Hickory Academy,HA,3,Female,African American,Non-Hispanic,,,,,,,,1,3
43430,Alexandra,Hall,Hickory Academy,HA,3,Female,African American,Non-Hispanic,,,,,,,,1,3
40817,Frederick,Hancock,Hickory Academy,HA,3,Male,African American,Non-Hispanic,,,,,,,,1,3
40303,Phillip,Harris,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
41761,Lee,Hartman,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
44000,Sandra,Harvey,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
42258,Alicia,Henderson,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
43917,Destiny,Hernandez,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
42252,Julie,Hopkins,Hickory Academy,HA,3,Female,American Indian,Hispanic,,,,,,,,1,3
43565,Marissa,Horton,Hickory Academy,HA,3,Female,African American,Non-Hispanic,,,,,,,,1,3
41981,Joe,Jackson,Hickory Academy,HA,3,Male,Asian,Non-Hispanic,,,,,,,,1,3
42794,Nicole,Johnson,Hickory Academy,HA,3,Female,Asian,Hispanic,,,,,,,,1,3
42516,Teresa,Jones,Hickory Academy,HA,3,Female,White,Hispanic,,,,,,,,1,3
42926,Erica,Kane,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
41958,Marc,King,Hickory Academy,HA,3,Male,White,Hispanic,,,,,,,,1,3
41091,James,Knox,Hickory Academy,HA,3,Male,White,Hispanic,,,,,,,,1,3
43885,Kristin,Lang,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
41369,William,Lyons,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
43496,Nicole,Marshall,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
42067,Donna,Matthews,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
40129,John,Mccall,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
42246,Tammy,Mckenzie,Hickory Academy,HA,3,Female,Asian,Non-Hispanic,,,,,,,,1,3
40020,Jacob,Miller,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
43152,Kimberly,Moore,Hickory Academy,HA,3,Female,African American,Hispanic,,,,,,,,1,3
41764,Marc,Moore,Hickory Academy,HA,3,Male,African American,Non-Hispanic,,,,,,,,1,3
41002,Daniel,Morris,Hickory Academy,HA,3,Male,American Indian,Non-Hispanic,,,,,,,,1,3
43331,Patricia,Morris,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
42939,Brittney,Morrison,Hickory Academy,HA,3,Female,White,Hispanic,,,,,,,,1,3
40869,Jonathan,Murray,Hickory Academy,HA,3,Male,Asian,Non-Hispanic,,,,,,,,1,3
40947,Luis,Norman,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
42215,Michelle,Payne,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
43172,Julie,Phillips,Hickory Academy,HA,3,Female,Asian,Non-Hispanic,,,,,,,,1,3
40787,Kevin,Pierce,Hickory Academy,HA,3,Male,American Indian,Hispanic,,,,,,,,1,3
41583,James,Porter,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
43790,Mallory,Reed,Hickory Academy,HA,3,Female,American Indian,Non-Hispanic,,,,,,,,1,3
41678,Peter,Reeves,Hickory Academy,HA,3,Male,African American,Non-Hispanic,,,,,,,,1,3
43361,Barbara,Reyes,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
41120,Patrick,Reyes,Hickory Academy,HA,3,Male,Asian,Hispanic,,,,,,,,1,3
41113,Steve,Richards,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
41875,Michael,Roberts,Hickory Academy,HA,3,Male,American Indian,Hispanic,,,,,,,,1,3
40093,Andrew,Rodriguez,Hickory Academy,HA,3,Male,African American,Hispanic,,,,,,,,1,3
41252,Douglas,Rodriguez,Hickory Academy,HA,3,Male,African American,Hispanic,,,,,,,,1,3
40462,Cory,Rogers,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
43756,Margaret,Ross,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
40758,Jerry,Scott,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
40251,Bobby,Sims,Hickory Academy,HA,3,Male,African American,Hispanic,,,,,,,,1,3
42521,Jordan,Sutton,Hickory Academy,HA,3,Female,White,Hispanic,,,,,,,,1,3
42702,Alison,Thompson,Hickory Academy,HA,3,Female,White,Hispanic,,,,,,,,1,3
42374,Kathryn,Thornton,Hickory Academy,HA,3,Female,White,Hispanic,,,,,,,,1,3
41541,Cody,Trujillo,Hickory Academy,HA,3,Male,White,Hispanic,,,,,,,,1,3
42455,Michele,Tucker,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
41385,David,Valentine,Hickory Academy,HA,3,Male,Asian,Hispanic,,,,,,,,1,3
42501,Claudia,Villarreal,Hickory Academy,HA,3,Female,African American,Hispanic,,,,,,,,1,3
42285,Julia,Weber,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
40959,Dennis,Webster,Hickory Academy,HA,3,Male,White,Non-Hispanic,,,,,,,,1,3
40919,Brian,Williams,Hickory Academy,HA,3,Male,White,Hispanic,,,,,,,,1,3
42185,Heidi,Williams,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
42555,Judith,Williams,Hickory Academy,HA,3,Female,White,Non-Hispanic,,,,,,,,1,3
43952,Glenda,Adams,Hickory Academy,HA,4,Female,African American,Hispanic,,,,,,,,1,4
41777,Troy,Adkins,Hickory Academy,HA,4,Male,White,Non-Hispanic,,,,,,,,1,4
42488,Stacey,Barnes,Hickory Academy,HA,4,Female,Asian,Non-Hispanic,,,,,,,,1,4
42940,Amy,Blackburn,Hickory Academy,HA,4,Female,White,Hispanic,,,,,,,,1,4
43676,Heather,Blevins,Hickory Academy,HA,4,Female,Asian,Non-Hispanic,,,,,,,,1,4
